time,x,y,speed
1728237105.9044049,-3.430006980895996,226.9840545654297,4.258382797241211
1728237105.954495,-3.4421610832214355,226.77127075195312,4.250428199768066
1728237106.0044096,-3.459726572036743,226.55905151367188,4.253481388092041
1728237106.0543692,-3.482612133026123,226.34405517578125,4.356175422668457
1728237106.1043968,-3.482612133026123,226.34405517578125,4.356175422668457
1728237106.154569,-3.506446123123169,226.123046875,4.498007774353027
1728237106.2044938,-3.530137777328491,225.8944549560547,4.661567687988281
1728237106.254455,-3.5556089878082275,225.65740966796875,4.838049411773682
1728237106.304468,-3.5556089878082275,225.65740966796875,4.838049411773682
1728237106.3545284,-3.588252544403076,225.41249084472656,5.002871036529541
1728237106.4045167,-3.6253929138183594,225.15963745117188,5.174473285675049
1728237106.454328,-3.6642677783966064,224.89930725097656,5.315090179443359
1728237106.5044084,-3.6642677783966064,224.89930725097656,5.315090179443359
1728237106.5544348,-3.700972318649292,224.6326141357422,5.4223246574401855
1728237106.6043935,-3.7305314540863037,224.36114501953125,5.4786834716796875
1728237106.654388,-3.7485053539276123,224.08709716796875,5.490370273590088
1728237106.704528,-3.7485053539276123,224.08709716796875,5.490370273590088
1728237106.7544994,-3.759369373321533,223.81268310546875,5.474754333496094
1728237106.8043964,-3.7621092796325684,223.53990173339844,5.419747829437256
1728237106.854401,-3.7621092796325684,223.53990173339844,5.419747829437256
1728237106.9044354,-3.756760358810425,223.27037048339844,5.34406852722168
1728237106.9543874,-3.747953176498413,223.00518798828125,5.255837440490723
1728237107.004385,-3.736177921295166,222.74530029296875,5.146700859069824
1728237107.0544138,-3.736177921295166,222.74530029296875,5.146700859069824
1728237107.1044157,-3.718325614929199,222.4917755126953,5.018451690673828
1728237107.1543746,-3.694868803024292,222.24517822265625,4.890748977661133
1728237107.204407,-3.694868803024292,222.24517822265625,4.890748977661133
1728237107.2544255,-3.6668245792388916,222.0054473876953,4.76515007019043
1728237107.3043864,-3.638373851776123,221.7717742919922,4.656719207763672
1728237107.354368,-3.6096103191375732,221.54345703125,4.559162139892578
1728237107.4044814,-3.6096103191375732,221.54345703125,4.559162139892578
1728237107.4544935,-3.5832629203796387,221.3192138671875,4.485570430755615
1728237107.5045118,-3.563734769821167,221.09759521484375,4.432118892669678
